cycle,BOTTOM_0_1,BOTTOM_1,BOTTOM_10,BOTTOM_50,LOW_MIDDLE_40,HIGH_MIDDLE_40,TOP_10,TOP_1,TOP_0_1
420,0.0063,0.1555,3.3967,31.0770,27.6803,48.7072,20.2158,2.7429,0.3359
432,0.0072,0.1725,3.4398,30.9245,27.4847,48.7368,20.3387,2.7552,0.3386
444,0.0049,0.1531,3.3272,30.5510,27.2238,49.0937,20.3553,2.7126,0.3270
456,0.0080,0.1764,3.4568,30.8816,27.4248,48.8119,20.3065,2.7714,0.3416
468,0.0051,0.1541,3.3091,30.5705,27.2614,49.1994,20.2301,2.7041,0.3263
480,0.0053,0.1596,3.3044,30.5616,27.2572,48.9725,20.4659,2.8116,0.3455
492,0.0081,0.1673,3.3296,30.4406,27.1110,48.8697,20.6897,2.8142,0.3514
504,0.0066,0.1654,3.3706,30.5026,27.1320,48.9599,20.5374,2.7947,0.3476
516,0.0091,0.1788,3.3298,30.2738,26.9440,49.1820,20.5442,2.8103,0.3405
528,0.0079,0.1737,3.3566,30.5048,27.1481,49.0716,20.4236,2.7419,0.3334
540,0.0070,0.1668,3.2845,30.2254,26.9409,49.0498,20.7248,2.7887,0.3449
552,0.0083,0.1611,3.2624,30.2327,26.9702,49.2856,20.4818,2.7913,0.3444
564,0.0063,0.1682,3.3664,30.3866,27.0202,49.0236,20.5898,2.8465,0.3680
576,0.0076,0.1753,3.3182,30.0503,26.7321,49.1594,20.7904,2.7849,0.3471
588,0.0056,0.1593,3.2438,29.9577,26.7139,49.1197,20.9226,2.8486,0.3531
600,0.0072,0.1694,3.2712,29.8522,26.5810,49.2139,20.9339,2.8769,0.3578
612,0.0081,0.1706,3.2519,29.8166,26.5647,49.2091,20.9743,2.8720,0.3587
624,0.0069,0.1665,3.2491,29.7899,26.5407,49.2058,21.0044,2.8204,0.3329
636,0.0080,0.1823,3.2224,29.6485,26.4261,49.3289,21.0226,2.9087,0.3613
648,0.0096,0.1734,3.2300,29.5514,26.3214,49.4776,20.9711,2.8441,0.3532
660,0.0066,0.1722,3.2512,29.6555,26.4043,49.1608,21.1838,2.9293,0.3473
672,0.0081,0.1731,3.2276,29.4589,26.2313,49.3690,21.1720,2.8830,0.3472
684,0.0101,0.1802,3.1876,29.4790,26.2914,49.3656,21.1555,2.8936,0.3489
696,0.0079,0.1741,3.2152,29.2900,26.0748,49.3039,21.4061,2.9710,0.3878
708,0.0073,0.1720,3.2007,29.3099,26.1092,49.3831,21.3071,2.9334,0.3586
720,0.0078,0.1756,3.1592,29.0911,25.9319,49.4366,21.4723,2.8823,0.3478
732,0.0092,0.1719,3.1403,29.0901,25.9498,49.3432,21.5668,3.0062,0.3634
744,0.0071,0.1712,3.2029,29.2998,26.0969,49.3669,21.3333,2.9196,0.3540
756,0.0078,0.1763,3.1018,28.7661,25.6644,49.6671,21.5667,2.9507,0.3532
768,0.0079,0.1647,3.0743,28.6598,25.5855,49.6301,21.7101,2.9741,0.3623
780,0.0085,0.1744,3.1459,28.7564,25.6105,49.3135,21.9301,3.0570,0.3831
792,0.0096,0.1630,3.0520,28.8309,25.7789,49.5860,21.5831,2.9916,0.3610
804,0.0118,0.1813,3.1417,28.5537,25.4120,49.6703,21.7760,3.0044,0.3815
816,0.0086,0.1657,3.0611,28.7952,25.7341,49.4343,21.7705,2.9810,0.3468
828,0.0099,0.1749,3.1134,28.8960,25.7827,49.4073,21.6967,2.9887,0.3686
840,0.0098,0.1691,3.0920,28.3778,25.2858,49.5561,22.0660,3.0793,0.3762
852,0.0094,0.1643,2.9914,28.3003,25.3088,49.4867,22.2130,3.0572,0.3886
864,0.0072,0.1672,2.9987,28.2482,25.2495,49.6455,22.1063,3.0500,0.3819
876,0.0096,0.1634,2.9896,27.9482,24.9586,49.4692,22.5826,3.1505,0.3823
888,0.0091,0.1595,2.9495,28.0108,25.0613,49.6756,22.3135,3.0898,0.3860
900,0.0095,0.1634,2.9632,28.0181,25.0550,49.6424,22.3394,3.1025,0.3843
912,0.0114,0.1726,3.0190,28.0764,25.0574,49.7033,22.2203,3.0842,0.3710
924,0.0096,0.1715,2.9570,27.6973,24.7403,49.7556,22.5472,3.1563,0.3908
936,0.0085,0.1701,3.0127,27.7945,24.7818,49.7621,22.4434,3.0859,0.3777
948,0.0072,0.1590,2.9535,27.8910,24.9375,49.5492,22.5598,3.1052,0.3791
960,0.0100,0.1703,3.0073,27.7623,24.7551,49.8158,22.4218,3.1329,0.4109
972,0.0093,0.1600,2.9502,27.4971,24.5468,49.6897,22.8133,3.2674,0.3992
984,0.0084,0.1590,2.9420,27.6222,24.6802,49.5177,22.8601,3.2301,0.4050
996,0.0096,0.1613,2.9430,27.5165,24.5735,49.7491,22.7344,3.1717,0.4041
1008,0.0091,0.1570,2.8888,27.2730,24.3842,49.9227,22.8042,3.1885,0.4037
1020,0.0086,0.1608,2.8834,27.3492,24.4659,49.5825,23.0682,3.2504,0.4015
1032,0.0066,0.1563,2.8787,27.2975,24.4187,49.9031,22.7995,3.1784,0.3781
1044,0.0077,0.1505,2.8538,27.1089,24.2551,49.9000,22.9911,3.2145,0.4249
1056,0.0084,0.1571,2.8491,26.8333,23.9841,49.8776,23.2891,3.2596,0.3956
1068,0.0100,0.1605,2.8117,26.6322,23.8205,49.8467,23.5211,3.3280,0.4239
1080,0.0072,0.1576,2.8229,26.8743,24.0514,49.8305,23.2952,3.3688,0.4141
1092,0.0094,0.1530,2.8423,26.6717,23.8294,49.9820,23.3462,3.3417,0.4085
1104,0.0087,0.1532,2.7990,26.7641,23.9652,49.7214,23.5145,3.3717,0.4152
1116,0.0090,0.1541,2.7863,26.7289,23.9427,49.6171,23.6540,3.4235,0.4402
1128,0.0082,0.1442,2.7822,26.7228,23.9406,49.6482,23.6289,3.4983,0.4797
1140,0.0105,0.1583,2.8308,26.4479,23.6171,49.6935,23.8585,3.4698,0.4255
1152,0.0117,0.1680,2.8239,26.3265,23.5026,49.4559,24.2176,3.6093,0.4463
1164,0.0063,0.1548,2.7705,26.2660,23.4954,49.7879,23.9461,3.4649,0.4423
1176,0.0081,0.1467,2.7309,25.8980,23.1671,49.7380,24.3640,3.5571,0.4543
1188,0.0070,0.1502,2.7137,25.9654,23.2517,49.5968,24.4377,3.5711,0.4595
1200,0.0082,0.1536,2.7342,25.7878,23.0536,49.8805,24.3317,3.5575,0.4488
