cycle,BOTTOM_0_1,BOTTOM_1,BOTTOM_10,BOTTOM_50,LOW_MIDDLE_40,HIGH_MIDDLE_40,TOP_10,TOP_1,TOP_0_1
300,0.0137,0.2007,3.1845,28.6462,25.4616,49.3888,21.9651,3.0259,0.3912
312,0.0122,0.1866,3.1440,28.2953,25.1513,49.6697,22.0350,3.0063,0.3523
324,0.0136,0.1956,3.1515,28.2906,25.1391,49.4435,22.2659,3.0384,0.3618
336,0.0141,0.1944,3.1196,28.1385,25.0189,49.4599,22.4016,3.1687,0.3910
348,0.0127,0.1883,3.0910,28.1152,25.0241,49.5565,22.3283,3.0859,0.3705
360,0.0123,0.1857,3.0704,28.0841,25.0137,49.5703,22.3456,3.0269,0.3651
372,0.0129,0.1938,3.1097,28.0456,24.9359,49.6551,22.2993,3.0361,0.3651
384,0.0126,0.1814,3.0064,27.8459,24.8396,49.5751,22.5789,3.1364,0.3867
396,0.0127,0.1885,3.0601,27.7254,24.6654,49.5911,22.6834,3.1218,0.3775
408,0.0125,0.1809,3.0132,27.6535,24.6403,49.5630,22.7835,3.1803,0.3817
420,0.0115,0.1752,2.9497,27.5576,24.6079,49.6741,22.7682,3.1339,0.3736
432,0.0122,0.1793,2.9196,27.3223,24.4027,49.5168,23.1608,3.2769,0.4170
444,0.0124,0.1805,2.9238,27.0604,24.1366,49.5096,23.4299,3.2980,0.4326
456,0.0116,0.1750,2.9044,26.9931,24.0887,49.8403,23.1666,3.2224,0.3891
468,0.0114,0.1779,2.9105,27.2395,24.3290,49.5417,23.2188,3.2668,0.3919
480,0.0107,0.1732,2.8892,26.8633,23.9740,49.6789,23.4578,3.2496,0.3904
492,0.0110,0.1689,2.8139,26.9231,24.1093,49.8491,23.2277,3.2185,0.3973
504,0.0105,0.1676,2.8426,26.8677,24.0251,49.6072,23.5250,3.3399,0.4179
516,0.0123,0.1692,2.8404,26.6714,23.8311,49.6690,23.6596,3.2885,0.3984
528,0.0115,0.1731,2.8473,26.6635,23.8163,49.5841,23.7523,3.3921,0.4244
540,0.0092,0.1634,2.7659,26.3720,23.6061,49.7465,23.8815,3.4131,0.4292
552,0.0102,0.1600,2.7611,26.2848,23.5237,49.7050,24.0101,3.4287,0.4347
564,0.0115,0.1616,2.7119,26.2253,23.5134,49.8286,23.9461,3.4573,0.4494
576,0.0105,0.1646,2.7300,25.9732,23.2432,50.0557,23.9711,3.3826,0.4089
588,0.0104,0.1549,2.6518,25.8616,23.2098,50.0658,24.0726,3.4331,0.4179
600,0.0118,0.1622,2.6966,25.9015,23.2049,49.7719,24.3266,3.4777,0.4421
612,0.0102,0.1550,2.6590,25.8069,23.1480,50.0059,24.1872,3.4817,0.4373
624,0.0108,0.1572,2.6462,25.7756,23.1294,49.9081,24.3163,3.4769,0.4274
636,0.0112,0.1562,2.6620,25.5349,22.8729,49.8616,24.6035,3.5609,0.4428
648,0.0116,0.1620,2.6437,25.4148,22.7711,50.0638,24.5214,3.5445,0.4452
660,0.0107,0.1521,2.6025,25.4809,22.8785,49.6022,24.9168,3.6539,0.4406
672,0.0092,0.1485,2.5750,25.1372,22.5623,49.9800,24.8828,3.5851,0.4565
684,0.0086,0.1458,2.5533,25.0071,22.4538,50.0917,24.9012,3.5765,0.4251
696,0.0113,0.1522,2.5484,25.0509,22.5025,49.8848,25.0643,3.6066,0.4523
708,0.0102,0.1433,2.4793,24.7156,22.2363,50.0311,25.2533,3.6853,0.4534
720,0.0095,0.1383,2.4985,24.8979,22.3994,49.9508,25.1512,3.7051,0.4693
732,0.0085,0.1323,2.4385,24.4867,22.0483,49.9548,25.5585,3.6983,0.4955
744,0.0097,0.1398,2.4540,24.4141,21.9601,50.1479,25.4380,3.6419,0.4689
756,0.0090,0.1401,2.4388,24.2283,21.7895,50.1699,25.6018,3.7120,0.4737
768,0.0086,0.1368,2.4309,24.2745,21.8435,50.1127,25.6128,3.7431,0.4660
780,0.0096,0.1386,2.3993,23.9505,21.5512,49.9771,26.0724,3.8436,0.4721
792,0.0088,0.1333,2.3328,23.9811,21.6483,50.1157,25.9032,3.7234,0.4473
804,0.0093,0.1356,2.4035,24.0251,21.6215,50.0147,25.9602,3.8487,0.4834
816,0.0088,0.1307,2.3235,23.8870,21.5635,50.0181,26.0948,3.7820,0.4607
828,0.0093,0.1310,2.3104,23.7017,21.3913,49.9804,26.3178,3.8338,0.4782
840,0.0088,0.1311,2.2908,23.5236,21.2329,50.1078,26.3686,3.8842,0.4966
852,0.0093,0.1328,2.2938,23.4699,21.1761,50.1186,26.4115,3.8701,0.5056
864,0.0077,0.1246,2.2111,23.0670,20.8559,50.0817,26.8512,4.0325,0.5134
876,0.0084,0.1258,2.2350,23.1240,20.8890,49.9934,26.8826,3.9430,0.4849
888,0.0074,0.1164,2.1915,22.8825,20.6910,50.4070,26.7105,3.9396,0.5047
900,0.0077,0.1228,2.2008,22.9246,20.7237,50.2914,26.7840,3.9809,0.5031
912,0.0074,0.1196,2.1569,22.6136,20.4567,50.1009,27.2855,4.0905,0.5121
924,0.0076,0.1179,2.1402,22.4717,20.3315,50.2506,27.2776,4.0356,0.5031
936,0.0072,0.1159,2.1328,22.5665,20.4337,50.1305,27.3029,4.1567,0.5113
948,0.0077,0.1171,2.1248,22.3035,20.1786,49.9906,27.7059,4.2242,0.5605
960,0.0074,0.1163,2.1014,22.1193,20.0179,49.9571,27.9235,4.2650,0.5622
972,0.0072,0.1170,2.0636,21.9152,19.8516,49.9200,28.1648,4.3519,0.5751
984,0.0074,0.1127,2.0480,21.9201,19.8721,50.2203,27.8596,4.1567,0.4951
996,0.0076,0.1159,2.0376,22.0581,20.0206,50.0683,27.8735,4.1688,0.5369
1008,0.0076,0.1123,2.0059,21.6708,19.6649,50.0605,28.2687,4.2576,0.5307
1020,0.0071,0.1095,1.9791,21.2755,19.2964,49.7662,28.9583,4.4789,0.5427
1032,0.0068,0.1054,1.9485,21.3333,19.3848,49.9360,28.7306,4.3540,0.5494
1044,0.0067,0.1091,1.9639,21.3731,19.4092,49.8374,28.7895,4.4223,0.5686
1056,0.0065,0.1010,1.9514,21.3460,19.3946,49.8216,28.8324,4.3341,0.5537
1068,0.0068,0.1013,1.8851,20.9649,19.0798,49.7795,29.2555,4.4738,0.5680
1080,0.0064,0.0981,1.8683,20.8249,18.9565,49.8323,29.3428,4.6003,0.6092
1092,0.0060,0.0934,1.8522,20.6465,18.7944,49.5835,29.7700,4.6408,0.6224
1104,0.0060,0.0983,1.8605,20.6736,18.8131,49.5907,29.7357,4.5227,0.5368
1116,0.0059,0.0979,1.8447,20.5197,18.6750,49.6245,29.8558,4.7109,0.6215
1128,0.0059,0.1000,1.8544,20.4995,18.6451,49.8576,29.6429,4.6340,0.5866
1140,0.0062,0.0961,1.7938,20.2515,18.4577,49.7846,29.9639,4.7284,0.6167
1152,0.0062,0.0948,1.7810,20.0444,18.2635,49.8971,30.0585,4.8047,0.6357
1164,0.0054,0.0915,1.7629,19.9034,18.1405,49.8713,30.2253,4.6986,0.6030
1176,0.0063,0.0921,1.7666,19.8487,18.0821,49.8243,30.3270,4.7700,0.6083
1188,0.0061,0.0899,1.7066,19.6901,17.9834,49.8496,30.4603,4.8076,0.6127
1200,0.0060,0.0891,1.6754,19.2496,17.5742,49.9378,30.8126,4.7992,0.5838
