cycle,BOTTOM_0_1,BOTTOM_1,BOTTOM_10,BOTTOM_50,LOW_MIDDLE_40,HIGH_MIDDLE_40,TOP_10,TOP_1,TOP_0_1
360,0.0011,0.0569,1.6785,19.9260,18.2475,46.9290,33.1450,5.7394,0.7464
372,0.0000,0.0616,1.7229,19.9948,18.2718,46.7588,33.2465,5.8717,0.7989
384,0.0006,0.0521,1.6818,19.8355,18.1537,46.6824,33.4821,5.8732,0.7635
396,0.0004,0.0521,1.6506,20.0079,18.3573,46.8334,33.1588,5.6386,0.7821
408,0.0010,0.0617,1.7175,19.9540,18.2364,46.6946,33.3515,5.7367,0.7459
420,0.0000,0.0578,1.7033,20.1330,18.4297,46.6394,33.2276,5.8266,0.7589
432,0.0000,0.0561,1.7019,20.1631,18.4612,47.0271,32.8098,5.5068,0.7086
444,0.0002,0.0543,1.6836,20.0890,18.4054,46.6768,33.2342,5.5783,0.7420
456,0.0023,0.0602,1.6716,20.0682,18.3965,47.0230,32.9088,5.6707,0.7448
468,0.0000,0.0522,1.6786,20.1323,18.4536,46.5205,33.3473,5.6397,0.7085
480,0.0000,0.0485,1.6429,19.8077,18.1648,46.7611,33.4312,5.7230,0.8046
492,0.0002,0.0534,1.6988,20.3054,18.6066,46.6963,32.9983,5.5258,0.7595
504,0.0000,0.0529,1.7098,20.1420,18.4322,46.5670,33.2909,5.5188,0.7018
516,0.0000,0.0529,1.7039,20.1601,18.4562,46.9312,32.9087,5.5288,0.7631
528,0.0000,0.0535,1.7017,20.3025,18.6008,46.8617,32.8359,5.6687,0.7256
540,0.0000,0.0571,1.7144,20.3570,18.6426,46.7480,32.8950,5.6027,0.7473
552,0.0000,0.0499,1.6670,20.0573,18.3903,46.9563,32.9864,5.6816,0.7314
564,0.0014,0.0637,1.7117,20.0591,18.3474,46.3461,33.5948,5.8759,0.8097
576,0.0002,0.0638,1.7274,20.2799,18.5524,46.7603,32.9599,5.7038,0.7564
588,0.0000,0.0533,1.6688,19.9013,18.2325,46.7595,33.3391,5.8182,0.8202
600,0.0000,0.0504,1.6862,20.1090,18.4228,46.8013,33.0897,5.8569,0.7869
612,0.0000,0.0478,1.6899,20.1758,18.4858,46.9036,32.9207,5.7375,0.7716
624,0.0010,0.0507,1.6477,19.9569,18.3092,46.8285,33.2146,5.6685,0.7652
636,0.0000,0.0549,1.7241,20.1945,18.4704,46.5291,33.2764,5.6076,0.7714
648,0.0000,0.0526,1.6644,19.9218,18.2574,46.9737,33.1044,5.6971,0.7594
660,0.0005,0.0553,1.6702,19.9422,18.2720,46.7969,33.2609,5.6397,0.7593
672,0.0017,0.0584,1.7039,20.1740,18.4700,46.7149,33.1111,5.6317,0.7743
684,0.0000,0.0617,1.7189,19.9643,18.2454,46.8793,33.1564,5.7459,0.7436
696,0.0002,0.0535,1.6911,20.0388,18.3477,46.9689,32.9923,5.6318,0.8389
708,0.0000,0.0521,1.6467,19.9576,18.3109,46.9281,33.1143,5.4663,0.7093
720,0.0009,0.0562,1.7021,19.9257,18.2236,46.7536,33.3206,5.5652,0.7247
732,0.0000,0.0500,1.6766,20.0770,18.4003,46.8295,33.0935,5.7062,0.7934
744,0.0000,0.0533,1.6464,19.8773,18.2309,46.9658,33.1569,5.5653,0.7172
756,0.0000,0.0582,1.6892,20.0078,18.3186,46.7846,33.2076,5.7621,0.8337
768,0.0016,0.0593,1.6739,20.1333,18.4594,46.7504,33.1163,5.6992,0.7594
780,0.0007,0.0619,1.6738,19.9667,18.2929,46.7526,33.2807,5.9388,0.7998
792,0.0003,0.0549,1.6860,20.1521,18.4661,46.9487,32.8992,5.5868,0.7710
804,0.0002,0.0579,1.7272,20.1334,18.4062,47.0935,32.7731,5.4172,0.7166
816,0.0000,0.0555,1.6842,19.8751,18.1909,46.4630,33.6620,5.8892,0.7845
828,0.0005,0.0622,1.6968,20.1255,18.4287,46.7431,33.1314,5.7056,0.7843
840,0.0000,0.0511,1.6478,19.9632,18.3154,46.7861,33.2507,5.6996,0.8048
852,0.0000,0.0516,1.7254,20.2921,18.5668,46.5302,33.1777,5.6680,0.7383
864,0.0005,0.0540,1.6572,20.0145,18.3573,47.0166,32.9689,5.5133,0.7311
876,0.0002,0.0590,1.7033,20.2440,18.5407,46.7512,33.0048,5.5798,0.7581
888,0.0003,0.0548,1.6304,19.9047,18.2744,47.0411,33.0541,5.6661,0.7630
900,0.0011,0.0578,1.6868,19.9216,18.2348,46.9803,33.0981,5.6542,0.8160
912,0.0011,0.0584,1.7010,20.0978,18.3968,46.9441,32.9581,5.6696,0.7773
924,0.0030,0.0675,1.7149,19.9780,18.2631,46.7003,33.3217,5.5861,0.7026
936,0.0003,0.0589,1.6781,20.0355,18.3575,46.8407,33.1238,5.7531,0.7762
948,0.0004,0.0542,1.6790,19.9697,18.2907,46.8175,33.2128,5.6655,0.7711
960,0.0017,0.0627,1.6877,19.9706,18.2829,46.6559,33.3735,5.7038,0.7401
972,0.0000,0.0472,1.6519,20.0282,18.3763,46.9044,33.0674,5.6576,0.7189
984,0.0009,0.0587,1.6737,19.9876,18.3139,46.5916,33.4209,5.6478,0.7241
996,0.0000,0.0539,1.6595,20.0211,18.3616,47.0649,32.9140,5.7131,0.8243
1008,0.0002,0.0559,1.7104,19.9994,18.2890,46.8607,33.1399,5.6148,0.7486
1020,0.0000,0.0589,1.6781,19.8877,18.2096,46.6256,33.4867,5.7264,0.7542
1032,0.0008,0.0587,1.6749,20.0355,18.3606,47.0534,32.9111,5.7189,0.7812
1044,0.0005,0.0592,1.7087,20.2300,18.5214,46.6691,33.1009,5.5801,0.7448
1056,0.0000,0.0532,1.6615,19.8535,18.1920,47.0325,33.1139,5.7894,0.7956
1068,0.0003,0.0549,1.7262,20.2404,18.5142,46.9363,32.8233,5.6424,0.7951
1080,0.0000,0.0489,1.6773,20.0952,18.4180,46.8990,33.0057,5.5549,0.7347
1092,0.0000,0.0556,1.6844,20.0378,18.3534,46.8056,33.1566,5.8873,0.8200
1104,0.0000,0.0511,1.6552,19.9526,18.2974,46.9081,33.1393,5.7635,0.7667
1116,0.0006,0.0537,1.6864,20.2568,18.5704,47.0974,32.6457,5.5618,0.7129
1128,0.0019,0.0688,1.7499,19.9692,18.2193,47.0771,32.9537,5.6185,0.8081
1140,0.0008,0.0571,1.6943,20.0339,18.3396,47.0840,32.8821,5.7569,0.8295
1152,0.0000,0.0548,1.6671,19.8394,18.1722,46.9105,33.2501,5.7454,0.7250
1164,0.0003,0.0620,1.6825,20.1473,18.4648,47.1263,32.7264,5.5562,0.7605
1176,0.0000,0.0570,1.7081,20.0548,18.3467,46.9040,33.0412,5.8004,0.7959
1188,0.0013,0.0619,1.7301,20.1094,18.3793,46.7058,33.1848,5.5722,0.7241
1200,0.0000,0.0535,1.7086,20.1529,18.4443,46.5959,33.2513,5.7899,0.7933
