cycle,BOTTOM_0_1,BOTTOM_1,BOTTOM_10,BOTTOM_50,LOW_MIDDLE_40,HIGH_MIDDLE_40,TOP_10,TOP_1,TOP_0_1
492,0.0058,0.0954,1.6657,16.3631,14.6975,41.5553,42.0816,6.8999,0.8466
504,0.0036,0.0880,1.6011,16.2494,14.6483,41.7044,42.0462,6.9853,0.8909
516,0.0046,0.0880,1.6205,16.1682,14.5477,41.8838,41.9481,7.1247,0.8607
528,0.0041,0.0885,1.6443,16.4015,14.7572,41.6697,41.9289,7.0695,0.8654
540,0.0061,0.0938,1.6258,16.1433,14.5175,41.7852,42.0715,7.0872,0.8736
552,0.0031,0.0838,1.6164,16.3255,14.7090,41.5329,42.1416,7.2707,0.9344
564,0.0033,0.0851,1.5922,16.3297,14.7375,41.7747,41.8956,7.0993,0.9180
576,0.0046,0.0843,1.6114,16.1978,14.5864,41.9002,41.9020,7.1936,0.9165
588,0.0024,0.0779,1.5876,16.1225,14.5350,41.9590,41.9185,7.2425,0.9215
600,0.0039,0.0862,1.6174,16.2765,14.6591,41.7533,41.9702,7.1640,0.9267
612,0.0043,0.0878,1.5911,16.2486,14.6575,41.6121,42.1393,7.1141,0.9158
624,0.0044,0.0860,1.6027,16.0724,14.4697,41.5993,42.3282,7.1010,0.8981
636,0.0052,0.0914,1.5961,16.0100,14.4139,41.7759,42.2141,7.1299,0.8904
648,0.0044,0.0864,1.6186,16.1169,14.4983,41.8273,42.0558,7.0912,0.8817
660,0.0060,0.0919,1.6167,16.2006,14.5839,41.7486,42.0508,7.1194,0.9320
672,0.0030,0.0840,1.6048,16.1072,14.5024,41.8927,42.0001,7.0844,0.8914
684,0.0041,0.0833,1.5914,16.0906,14.4992,41.9601,41.9493,6.9872,0.9379
696,0.0049,0.0862,1.5881,16.0114,14.4233,41.7886,42.2000,6.9394,0.8703
708,0.0053,0.0866,1.6022,16.2086,14.6065,41.7204,42.0710,7.0108,0.8403
720,0.0047,0.0895,1.6075,16.0562,14.4488,41.8794,42.0644,7.1238,0.9278
732,0.0042,0.0873,1.5908,16.0946,14.5038,41.7357,42.1697,7.0688,0.8648
744,0.0035,0.0867,1.6092,16.1139,14.5047,41.8551,42.0311,7.0822,0.9217
756,0.0054,0.0940,1.6332,16.2079,14.5748,41.5438,42.2483,7.1278,0.8985
768,0.0029,0.0846,1.6472,16.2254,14.5781,41.6187,42.1559,7.2561,0.9319
780,0.0057,0.0904,1.6232,16.1612,14.5381,41.7804,42.0584,7.0003,0.8982
792,0.0032,0.0855,1.5992,16.0614,14.4621,41.9161,42.0225,6.8916,0.8461
804,0.0056,0.0899,1.6271,16.2159,14.5888,41.5220,42.2621,7.1385,0.9109
816,0.0018,0.0831,1.6225,16.4288,14.8063,41.6571,41.9142,7.1597,0.9253
828,0.0053,0.0865,1.6106,16.2513,14.6407,41.7071,42.0417,7.1517,0.9527
840,0.0049,0.0919,1.6330,16.2196,14.5866,41.5281,42.2523,7.1590,0.9060
852,0.0048,0.0867,1.5863,16.0557,14.4694,41.5997,42.3447,6.9944,0.8717
864,0.0012,0.0829,1.6015,16.1101,14.5086,41.4482,42.4418,7.0093,0.8591
876,0.0046,0.0832,1.5918,16.0452,14.4534,41.6440,42.3108,7.0667,0.8855
888,0.0035,0.0847,1.6150,16.1505,14.5355,41.6616,42.1879,7.0999,0.9252
900,0.0040,0.0882,1.6148,16.1697,14.5549,42.0284,41.8018,7.0518,0.9021
912,0.0046,0.0872,1.6038,16.1265,14.5228,41.6914,42.1821,6.9819,0.8411
924,0.0055,0.0892,1.5968,16.1004,14.5036,41.8093,42.0903,7.1551,0.8841
936,0.0041,0.0863,1.6157,16.1426,14.5269,41.8050,42.0524,7.0896,0.8677
948,0.0036,0.0842,1.6216,16.1560,14.5344,41.6648,42.1792,7.1717,0.8856
960,0.0045,0.0869,1.6027,16.0833,14.4806,41.6380,42.2787,7.0470,0.8548
972,0.0037,0.0893,1.6420,16.1526,14.5106,41.6953,42.1521,7.0603,0.8542
984,0.0046,0.0898,1.6030,16.2472,14.6442,41.8579,41.8948,7.0894,0.9252
996,0.0039,0.0890,1.6064,16.1552,14.5488,41.7524,42.0924,6.9702,0.8876
1008,0.0055,0.0933,1.6397,16.1261,14.4865,41.7193,42.1546,7.0461,0.8658
1020,0.0044,0.0843,1.6106,16.0832,14.4726,41.7257,42.1911,7.0635,0.8931
1032,0.0050,0.0868,1.5961,16.1163,14.5201,41.4868,42.3969,7.0302,0.8779
1044,0.0049,0.0898,1.6323,16.1865,14.5542,41.5638,42.2497,7.0500,0.9001
1056,0.0026,0.0855,1.5887,16.1329,14.5441,41.8354,42.0317,7.0669,0.9022
1068,0.0058,0.0909,1.6214,16.2869,14.6655,41.6246,42.0885,6.9740,0.8545
1080,0.0048,0.0853,1.5857,16.1393,14.5535,41.9717,41.8890,7.1817,0.9338
1092,0.0042,0.0867,1.6065,16.1679,14.5615,41.7415,42.0906,7.0931,0.9124
1104,0.0035,0.0868,1.5886,16.0371,14.4485,42.1198,41.8432,7.0537,0.8615
1116,0.0043,0.0884,1.6318,16.1784,14.5466,42.0151,41.8064,7.0655,0.9018
1128,0.0049,0.0884,1.6320,16.3412,14.7092,41.9428,41.7160,7.0969,0.9317
1140,0.0044,0.0888,1.6157,16.1270,14.5113,41.8427,42.0303,7.0533,0.8538
1152,0.0048,0.0865,1.6090,15.9658,14.3568,41.7326,42.3016,6.9697,0.8721
1164,0.0053,0.0871,1.5879,16.0592,14.4713,41.6989,42.2419,7.1245,0.8948
1176,0.0055,0.0891,1.6023,16.1213,14.5191,41.7444,42.1343,6.9745,0.8617
1188,0.0026,0.0842,1.5961,16.0556,14.4595,41.7140,42.2303,7.1207,0.9404
1200,0.0049,0.0888,1.6315,16.1213,14.4898,41.6465,42.2322,7.1566,0.9138
