cycle,BOTTOM_0_1,BOTTOM_1,BOTTOM_10,BOTTOM_50,LOW_MIDDLE_40,HIGH_MIDDLE_40,TOP_10,TOP_1,TOP_0_1
828,0.0095,0.1653,3.1250,29.7228,26.5978,49.7722,20.5050,2.7885,0.3408
840,0.0100,0.1626,3.0611,29.1359,26.0748,49.9133,20.9508,2.7929,0.3459
852,0.0093,0.1656,3.1092,29.4254,26.3162,49.6854,20.8892,2.8307,0.3414
864,0.0102,0.1705,3.1273,29.4945,26.3672,49.6215,20.8841,2.8091,0.3484
876,0.0095,0.1643,3.0537,29.2949,26.2412,49.7199,20.9851,2.8339,0.3527
888,0.0091,0.1703,3.1064,29.2211,26.1146,49.7376,21.0413,2.8422,0.3436
900,0.0106,0.1671,3.1024,29.3175,26.2150,49.6324,21.0502,2.8192,0.3421
912,0.0088,0.1577,3.1067,29.3902,26.2835,49.5682,21.0416,2.8606,0.3510
924,0.0096,0.1721,3.1567,29.4609,26.3041,49.6848,20.8543,2.8335,0.3443
936,0.0098,0.1739,3.1142,29.1879,26.0736,49.7699,21.0422,2.8273,0.3435
948,0.0100,0.1737,3.1376,29.2042,26.0666,49.5611,21.2347,2.8587,0.3425
960,0.0097,0.1744,3.1142,29.2377,26.1235,49.8911,20.8712,2.8352,0.3366
972,0.0107,0.1774,3.0702,28.9998,25.9295,49.7674,21.2329,2.8628,0.3544
984,0.0097,0.1667,3.1441,29.2884,26.1443,49.6567,21.0549,2.7984,0.3494
996,0.0107,0.1736,3.1223,29.3156,26.1933,49.5904,21.0940,2.8830,0.3480
1008,0.0116,0.1759,3.1014,29.3047,26.2033,49.6343,21.0610,2.8628,0.3378
1020,0.0116,0.1749,3.0875,29.0650,25.9776,49.7955,21.1394,2.8430,0.3474
1032,0.0115,0.1751,3.1041,28.9644,25.8602,49.8204,21.2153,2.8567,0.3512
1044,0.0107,0.1757,3.1399,29.1480,26.0081,49.6567,21.1953,2.8154,0.3435
1056,0.0117,0.1796,3.1312,29.1386,26.0074,49.8496,21.0118,2.7836,0.3312
1068,0.0116,0.1794,3.1192,28.9284,25.8092,49.7599,21.3117,2.8817,0.3494
1080,0.0124,0.1803,3.1183,28.8615,25.7432,49.7628,21.3757,2.9318,0.3667
1092,0.0113,0.1750,3.0828,28.9442,25.8614,49.6362,21.4196,2.8758,0.3472
1104,0.0098,0.1747,3.0775,29.0515,25.9740,49.7819,21.1667,2.9115,0.3386
1116,0.0118,0.1781,3.0812,28.9309,25.8497,49.7894,21.2797,2.9099,0.3610
1128,0.0105,0.1753,3.1001,28.8182,25.7181,49.9383,21.2435,2.8708,0.3402
1140,0.0104,0.1760,3.1417,28.9562,25.8145,49.6696,21.3742,2.8871,0.3518
1152,0.0102,0.1715,3.0805,28.7941,25.7136,49.7060,21.4998,2.8900,0.3424
1164,0.0117,0.1770,3.1125,28.9875,25.8749,49.7252,21.2873,2.8257,0.3433
1176,0.0111,0.1686,3.0377,28.7264,25.6887,49.9560,21.3176,2.8917,0.3416
1188,0.0108,0.1751,3.0825,28.6932,25.6107,49.7569,21.5498,2.9083,0.3437
1200,0.0110,0.1746,3.0958,28.7793,25.6835,49.8228,21.3978,2.8733,0.3483
