cycle,BOTTOM_0_1,BOTTOM_1,BOTTOM_10,BOTTOM_50,LOW_MIDDLE_40,HIGH_MIDDLE_40,TOP_10,TOP_1,TOP_0_1
468,0.0111,0.1700,2.8708,27.0102,24.1395,49.6541,23.3357,3.2748,0.4017
480,0.0133,0.1749,2.9034,27.1263,24.2230,49.3923,23.4814,3.3042,0.4140
492,0.0106,0.1681,2.8547,26.8883,24.0337,49.6479,23.4637,3.3970,0.4232
504,0.0130,0.1760,2.8259,26.5882,23.7623,49.6364,23.7754,3.3689,0.4109
516,0.0113,0.1632,2.7854,26.5128,23.7275,49.4373,24.0498,3.3570,0.4185
528,0.0114,0.1647,2.7959,26.6061,23.8102,49.7623,23.6316,3.3544,0.4213
540,0.0108,0.1565,2.6873,26.1693,23.4820,49.8427,23.9880,3.4036,0.4351
552,0.0097,0.1573,2.7047,26.0332,23.3285,50.0088,23.9580,3.4197,0.4458
564,0.0100,0.1558,2.7030,26.1695,23.4664,49.8259,24.0046,3.4320,0.4300
576,0.0110,0.1602,2.7198,26.0600,23.3402,49.7570,24.1829,3.4917,0.4590
588,0.0103,0.1550,2.6867,25.7821,23.0953,49.9843,24.2337,3.4775,0.4316
600,0.0100,0.1530,2.6438,25.6608,23.0170,49.9765,24.3627,3.4883,0.4391
612,0.0104,0.1518,2.6546,25.7352,23.0806,49.7337,24.5311,3.6302,0.4480
624,0.0102,0.1532,2.6280,25.6334,23.0054,50.0148,24.3518,3.4986,0.4382
636,0.0101,0.1510,2.6351,25.4695,22.8343,50.1760,24.3545,3.5158,0.4389
648,0.0103,0.1544,2.6065,25.3873,22.7808,49.8707,24.7420,3.5605,0.4483
660,0.0100,0.1441,2.5738,25.2536,22.6798,50.0699,24.6765,3.5021,0.4336
672,0.0105,0.1545,2.5609,25.1603,22.5994,50.1652,24.6745,3.4401,0.4109
684,0.0094,0.1437,2.4893,24.7203,22.2310,49.8756,25.4040,3.6462,0.4452
696,0.0091,0.1379,2.4954,24.6562,22.1608,50.2291,25.1147,3.7005,0.4640
708,0.0109,0.1466,2.5070,24.8965,22.3895,50.0548,25.0486,3.6438,0.4523
720,0.0095,0.1411,2.4627,24.7024,22.2397,50.0134,25.2842,3.6464,0.4493
732,0.0103,0.1415,2.4598,24.5441,22.0843,49.8908,25.5651,3.7587,0.4692
744,0.0096,0.1396,2.4115,24.3752,21.9637,49.9798,25.6450,3.8019,0.4785
756,0.0094,0.1400,2.4290,24.3520,21.9230,50.0280,25.6200,3.7226,0.4766
768,0.0091,0.1379,2.3948,24.2179,21.8231,49.9846,25.7975,3.8630,0.4700
780,0.0089,0.1346,2.3548,23.8606,21.5057,49.8957,26.2437,3.9893,0.5055
792,0.0078,0.1225,2.3126,23.7789,21.4663,49.8510,26.3701,3.9505,0.5033
804,0.0086,0.1315,2.3566,23.9023,21.5457,49.8743,26.2234,3.9628,0.4894
816,0.0089,0.1298,2.3052,23.7225,21.4173,50.0662,26.2113,3.7642,0.4452
828,0.0084,0.1304,2.3069,23.5850,21.2780,50.2010,26.2140,3.8778,0.4846
840,0.0084,0.1282,2.2843,23.3813,21.0969,50.2912,26.3275,3.9125,0.4972
852,0.0095,0.1295,2.2907,23.2948,21.0041,50.0663,26.6390,3.9662,0.4962
864,0.0081,0.1195,2.2014,23.0193,20.8179,50.3049,26.6759,3.9790,0.4960
876,0.0071,0.1186,2.1882,23.1033,20.9151,50.0104,26.8863,4.0021,0.5132
888,0.0079,0.1216,2.1676,22.8842,20.7166,49.9340,27.1818,4.0740,0.5246
900,0.0070,0.1185,2.1845,22.7300,20.5455,49.9926,27.2774,4.0935,0.5056
912,0.0076,0.1198,2.1534,22.5997,20.4463,49.9639,27.4364,4.1601,0.5192
924,0.0087,0.1231,2.1325,22.5816,20.4490,50.0911,27.3274,4.0948,0.5415
936,0.0080,0.1236,2.1232,22.2958,20.1726,50.0433,27.6609,4.1244,0.5280
948,0.0074,0.1154,2.0984,22.2977,20.1993,49.6778,28.0245,4.3379,0.5761
960,0.0075,0.1089,2.0380,21.8974,19.8594,50.0348,28.0678,4.2976,0.5386
972,0.0078,0.1140,2.0212,21.8440,19.8228,49.9059,28.2501,4.3062,0.5679
984,0.0067,0.1169,2.0707,21.7881,19.7173,49.9059,28.3061,4.3616,0.5793
996,0.0062,0.1156,2.0655,21.7175,19.6520,49.9267,28.3559,4.3694,0.5871
1008,0.0059,0.1053,1.9866,21.4912,19.5046,49.7049,28.8039,4.5357,0.5561
1020,0.0061,0.1033,1.9428,21.2037,19.2609,49.8680,28.9283,4.4174,0.5550
1032,0.0076,0.1139,1.9685,21.1687,19.2002,50.0233,28.8080,4.4343,0.5539
1044,0.0068,0.1051,1.9391,21.1920,19.2529,49.9816,28.8264,4.4263,0.5618
1056,0.0065,0.1053,1.9281,21.1179,19.1898,50.0127,28.8694,4.3715,0.5559
1068,0.0063,0.0990,1.8781,20.9562,19.0782,49.7206,29.3232,4.5525,0.5773
1080,0.0064,0.1007,1.8940,20.4972,18.6032,49.6427,29.8601,4.6903,0.6052
1092,0.0069,0.1020,1.8382,20.4136,18.5754,49.4885,30.0979,4.6776,0.6257
1104,0.0065,0.0985,1.8333,20.5152,18.6819,49.6782,29.8066,4.6311,0.6086
1116,0.0073,0.1040,1.8524,20.5300,18.6777,49.6474,29.8226,4.7625,0.6093
1128,0.0059,0.0957,1.7737,20.2307,18.4570,49.7913,29.9780,4.7171,0.5969
1140,0.0056,0.0952,1.7796,20.0466,18.2669,49.6972,30.2562,4.8109,0.5967
1152,0.0052,0.0920,1.7925,19.9541,18.1616,49.6206,30.4254,4.7735,0.5964
1164,0.0065,0.0997,1.7883,19.9854,18.1971,49.5349,30.4797,4.7250,0.5776
1176,0.0055,0.0895,1.7467,19.6157,17.8690,49.6010,30.7833,4.8187,0.6158
1188,0.0058,0.0869,1.6793,19.3342,17.6549,49.7401,30.9257,4.8811,0.5903
1200,0.0061,0.0930,1.7060,19.6071,17.9011,49.8198,30.5731,4.7694,0.6173
