cycle,BOTTOM_0_1,BOTTOM_1,BOTTOM_10,BOTTOM_50,LOW_MIDDLE_40,HIGH_MIDDLE_40,TOP_10,TOP_1,TOP_0_1
228,-0.0213,-0.0093,1.1614,14.5981,13.4367,39.7302,45.6717,8.1179,1.0159
240,-0.0229,-0.0134,1.1629,14.6084,13.4454,39.9286,45.4630,8.3774,1.0772
252,-0.0286,-0.0324,1.1591,14.6862,13.5271,39.9077,45.4060,8.2184,0.9899
264,-0.0380,-0.0458,1.1243,14.6373,13.5130,40.1012,45.2615,8.4950,1.1710
276,-0.0282,-0.0280,1.1100,14.6315,13.5215,40.2789,45.0897,8.0356,0.9915
288,-0.0243,-0.0195,1.1919,14.7314,13.5395,39.8194,45.4493,8.0972,0.9619
300,-0.0199,-0.0123,1.1253,14.5937,13.4684,39.8358,45.5705,8.3473,1.0694
312,-0.0140,-0.0041,1.1961,14.8253,13.6292,39.7127,45.4620,8.1205,1.0716
324,-0.0228,-0.0318,1.1409,14.6391,13.4982,40.1430,45.2179,8.1295,1.0226
336,-0.0190,-0.0100,1.1547,14.4565,13.3018,40.2692,45.2743,8.1659,1.0322
348,-0.0241,-0.0345,1.1189,14.6113,13.4923,39.7399,45.6489,8.4759,1.1097
360,-0.0248,-0.0166,1.1969,14.6633,13.4664,40.0467,45.2900,8.3417,1.0788
372,-0.0248,-0.0208,1.1410,14.6118,13.4708,39.8099,45.5783,8.1651,0.9870
384,-0.0332,-0.0316,1.1518,14.7767,13.6249,39.7616,45.4617,8.2239,1.0567
396,-0.0291,-0.0328,1.1620,14.9364,13.7745,39.9380,45.1256,8.2022,0.9997
408,-0.0244,-0.0190,1.1993,14.9479,13.7486,39.9994,45.0526,8.1159,1.0024
420,-0.0165,-0.0127,1.1769,14.8565,13.6795,40.2099,44.9336,8.1166,1.0257
432,-0.0225,-0.0462,1.1284,14.7974,13.6690,40.0248,45.1778,8.3732,1.0353
444,-0.0375,-0.0454,1.1551,14.7367,13.5815,40.2667,44.9966,7.9890,1.0121
456,-0.0192,-0.0041,1.1792,14.6195,13.4403,40.2757,45.1048,8.1690,0.9676
468,-0.0255,-0.0210,1.1700,14.8635,13.6935,39.7069,45.4296,8.1387,1.0093
480,-0.0196,-0.0114,1.1631,14.6833,13.5203,39.9947,45.3219,8.1587,1.0020
492,-0.0190,-0.0214,1.1489,14.6607,13.5117,39.8387,45.5006,8.2080,0.9965
504,-0.0173,-0.0296,1.1383,14.7465,13.6082,40.0266,45.2269,8.1782,1.0223
516,-0.0206,-0.0301,1.1179,14.7675,13.6496,39.9235,45.3090,8.3026,1.0583
528,-0.0209,-0.0186,1.1786,14.8169,13.6383,39.8733,45.3098,8.2290,1.0253
540,-0.0177,-0.0283,1.1616,14.7749,13.6133,40.1110,45.1141,8.1066,1.0069
552,-0.0207,-0.0214,1.1473,14.6401,13.4928,40.1269,45.2330,8.3691,1.0588
564,-0.0221,-0.0224,1.1734,14.7754,13.6020,40.1060,45.1186,8.0382,1.0115
576,-0.0373,-0.0594,1.1337,14.8856,13.7519,40.0271,45.0873,8.3214,0.9968
588,-0.0201,-0.0174,1.1618,14.7779,13.6161,40.1990,45.0231,8.1550,1.0642
600,-0.0229,-0.0202,1.1821,14.8416,13.6595,40.2148,44.9436,8.0376,0.9867
612,-0.0251,-0.0227,1.1293,14.6098,13.4805,40.3769,45.0133,8.0787,1.0123
624,-0.0276,-0.0319,1.1642,14.7734,13.6092,40.1168,45.1098,8.1049,1.0223
636,-0.0197,-0.0190,1.1302,14.7148,13.5846,39.9909,45.2943,8.0027,1.0281
648,-0.0198,-0.0172,1.1872,14.6983,13.5111,39.8449,45.4569,8.0143,0.9857
660,-0.0187,-0.0220,1.1555,14.7177,13.5622,39.9102,45.3721,7.9810,0.9564
672,-0.0234,-0.0234,1.1758,14.8402,13.6645,39.8204,45.3394,8.1692,1.0564
684,-0.0241,-0.0174,1.1730,14.6675,13.4944,40.0972,45.2354,8.0824,1.0357
696,-0.0160,-0.0106,1.1582,14.7559,13.5977,39.7705,45.4736,8.1336,1.0225
708,-0.0308,-0.0469,1.0890,14.5862,13.4973,39.8586,45.5551,8.1076,1.0047
720,-0.0269,-0.0300,1.1985,14.8943,13.6958,40.0889,45.0168,8.0724,1.0377
732,-0.0234,-0.0289,1.1440,14.6041,13.4601,40.0916,45.3043,8.0712,1.0333
744,-0.0224,-0.0170,1.1985,14.8020,13.6035,39.7072,45.4908,8.1700,0.9992
756,-0.0181,-0.0304,1.1492,14.8672,13.7180,39.9331,45.1998,8.1319,1.0276
768,-0.0242,-0.0261,1.1483,14.7031,13.5548,40.0273,45.2696,8.1742,1.0139
780,-0.0208,-0.0229,1.1417,14.6580,13.5164,40.0484,45.2936,8.2372,1.0622
792,-0.0284,-0.0341,1.1437,14.6127,13.4690,39.8669,45.5204,8.1090,1.0015
804,-0.0196,-0.0204,1.1455,14.6354,13.4898,39.8545,45.5101,8.2357,0.9757
816,-0.0262,-0.0295,1.1856,14.8976,13.7120,39.8789,45.2235,8.0896,1.0204
828,-0.0167,-0.0093,1.1857,14.7624,13.5767,40.0233,45.2144,7.9935,0.9686
840,-0.0168,-0.0071,1.1720,14.8867,13.7147,39.8958,45.2175,7.9926,0.9773
852,-0.0198,-0.0202,1.1183,14.5511,13.4328,40.2380,45.2109,8.0572,1.0182
864,-0.0206,-0.0087,1.1871,14.7479,13.5607,39.5933,45.6589,8.0700,0.9696
876,-0.0199,-0.0189,1.1471,14.7559,13.6088,39.7979,45.4462,8.2211,1.0509
888,-0.0181,-0.0138,1.1414,14.7649,13.6234,39.8030,45.4322,8.0982,1.0316
900,-0.0166,-0.0045,1.1907,14.7875,13.5969,39.8023,45.4101,8.2062,1.0350
912,-0.0191,-0.0101,1.1551,14.8346,13.6795,40.1502,45.0152,8.1432,1.0490
924,-0.0220,-0.0253,1.1436,14.6419,13.4983,40.2822,45.0759,8.0865,1.0160
936,-0.0272,-0.0301,1.1740,14.8865,13.7125,39.8378,45.2757,8.0471,0.9849
948,-0.0231,-0.0241,1.1252,14.6406,13.5154,40.1016,45.2577,8.1613,0.9985
960,-0.0216,-0.0178,1.1876,14.8775,13.6899,39.8520,45.2705,8.1969,1.0042
972,-0.0227,-0.0389,1.1238,14.7003,13.5765,40.1912,45.1085,8.1993,1.0530
984,-0.0324,-0.0323,1.1364,14.7149,13.5785,39.9449,45.3402,8.1047,0.9980
996,-0.0256,-0.0186,1.1475,14.6996,13.5521,39.8766,45.4237,8.2110,1.0438
1008,-0.0176,-0.0159,1.1661,14.6678,13.5017,39.6457,45.6865,8.3922,1.0914
1020,-0.0200,-0.0179,1.1632,14.8347,13.6715,39.8422,45.3232,8.3160,1.0533
1032,-0.0282,-0.0252,1.1573,14.8438,13.6865,40.0038,45.1523,8.1848,1.0708
1044,-0.0295,-0.0409,1.1303,14.6641,13.5337,39.9470,45.3889,8.1856,1.0250
1056,-0.0247,-0.0310,1.1435,14.7334,13.5899,39.7002,45.5665,8.3155,1.0096
1068,-0.0223,-0.0233,1.2055,14.9512,13.7457,39.8983,45.1505,8.2147,1.0121
1080,-0.0212,-0.0251,1.1539,14.8089,13.6550,40.0064,45.1847,8.0925,1.0152
1092,-0.0179,-0.0161,1.1739,14.8812,13.7073,39.9580,45.1607,7.9703,0.9961
1104,-0.0201,-0.0169,1.1560,14.7154,13.5594,39.9779,45.3066,8.0427,1.0078
1116,-0.0226,-0.0209,1.1699,14.7259,13.5561,39.9614,45.3127,8.2425,1.0049
1128,-0.0220,-0.0188,1.1237,14.5308,13.4070,40.0903,45.3789,8.1172,1.0214
1140,-0.0287,-0.0412,1.1251,14.7443,13.6192,39.5777,45.6780,8.1530,1.0011
1152,-0.0278,-0.0294,1.1493,14.6989,13.5496,39.8109,45.4902,8.1224,1.0215
1164,-0.0224,-0.0289,1.1494,14.8653,13.7159,39.6806,45.4541,8.2846,1.0358
1176,-0.0248,-0.0163,1.1334,14.6451,13.5117,39.9072,45.4477,8.3199,1.0764
1188,-0.0176,-0.0150,1.1868,14.7676,13.5808,39.9868,45.2456,8.2436,1.0352
1200,-0.0244,-0.0289,1.0999,14.6084,13.5085,40.2104,45.1813,8.1042,1.0525
