cycle,BOTTOM_0_1,BOTTOM_1,BOTTOM_10,BOTTOM_50,LOW_MIDDLE_40,HIGH_MIDDLE_40,TOP_10,TOP_1,TOP_0_1
996,-0.0163,0.0407,2.5676,27.9018,25.3342,49.9698,22.1284,3.0196,0.3474
1008,-0.0185,0.0566,2.5608,27.4973,24.9365,50.2190,22.2837,3.0447,0.3690
1020,-0.0142,0.0420,2.5172,27.5016,24.9843,50.1103,22.3881,3.0524,0.3835
1032,-0.0141,0.0374,2.5235,27.5704,25.0469,50.0770,22.3526,3.0968,0.3669
1044,-0.0096,0.0575,2.6035,27.6005,24.9970,50.1527,22.2468,3.0379,0.3739
1056,-0.0079,0.0570,2.5234,27.7518,25.2284,50.1761,22.0722,3.0091,0.3665
1068,-0.0101,0.0564,2.5861,27.6422,25.0561,50.1462,22.2116,3.0363,0.3773
1080,-0.0149,0.0501,2.5769,27.7469,25.1700,50.1533,22.0998,3.0449,0.3877
1092,-0.0184,0.0513,2.5769,27.8200,25.2431,49.9683,22.2117,3.0076,0.3723
1104,-0.0049,0.0796,2.6153,27.7304,25.1151,50.0874,22.1822,3.0266,0.3704
1116,-0.0124,0.0560,2.5702,27.6951,25.1249,50.0843,22.2206,2.9779,0.3517
1128,-0.0149,0.0590,2.5529,27.6556,25.1028,49.9211,22.4232,3.0873,0.3714
1140,-0.0160,0.0441,2.5147,27.5306,25.0159,50.1944,22.2750,3.1122,0.3881
1152,-0.0105,0.0594,2.5148,27.7643,25.2495,50.1971,22.0386,3.0262,0.3761
1164,-0.0168,0.0401,2.5434,27.5038,24.9604,50.1283,22.3679,3.0662,0.3762
1176,-0.0056,0.0804,2.6257,27.8218,25.1961,49.9479,22.2303,3.0835,0.3740
1188,-0.0089,0.0581,2.5683,27.8444,25.2761,49.9814,22.1741,3.0599,0.3588
1200,-0.0157,0.0494,2.5251,27.6884,25.1633,50.0638,22.2478,3.0696,0.3933
