cycle,BOTTOM_0_1,BOTTOM_1,BOTTOM_10,BOTTOM_50,LOW_MIDDLE_40,HIGH_MIDDLE_40,TOP_10,TOP_1,TOP_0_1
960,-0.0673,-0.4462,-1.5598,3.6969,5.2567,21.7060,74.5971,61.6188,17.2103
972,-0.0690,-0.4429,-1.6258,3.3560,4.9818,21.6186,75.0254,62.0837,17.4709
984,-0.0738,-0.4512,-1.6068,3.3574,4.9642,21.1521,75.4905,62.8484,18.3393
996,-0.0703,-0.4534,-1.6590,3.2525,4.9115,21.1760,75.5715,63.0405,18.3218
1008,-0.0656,-0.4589,-1.6351,3.2487,4.8838,21.0165,75.7348,62.8993,19.0178
1020,-0.0618,-0.4307,-1.6136,3.3272,4.9409,21.2347,75.4380,62.7707,19.2951
1032,-0.0682,-0.4439,-1.5625,3.3870,4.9495,20.8260,75.7870,62.9412,19.3366
1044,-0.0601,-0.4214,-1.6512,3.2894,4.9405,21.2827,75.4279,62.7938,19.3417
1056,-0.0726,-0.4684,-1.6959,3.1401,4.8360,20.9495,75.9104,63.1778,19.4133
1068,-0.0665,-0.4548,-1.7833,2.7444,4.5278,20.6496,76.6060,63.8438,20.3135
1080,-0.0756,-0.4578,-1.6788,2.8612,4.5401,20.4578,76.6809,64.0455,20.1464
1092,-0.0631,-0.4472,-1.7608,2.7681,4.5288,20.4770,76.7550,64.3760,20.1924
1104,-0.0716,-0.4850,-1.9145,2.3009,4.2153,20.3267,77.3725,64.7102,20.8294
1116,-0.0773,-0.5035,-1.9184,2.2981,4.2165,19.9397,77.7623,65.2742,20.7217
1128,-0.0845,-0.5095,-2.0929,1.9612,4.0540,19.6630,78.3758,66.0312,21.1545
1140,-0.0751,-0.5221,-2.1049,1.7314,3.8363,19.3432,78.9254,66.7145,22.0282
1152,-0.0777,-0.5041,-2.0471,1.9793,4.0264,19.6665,78.3541,66.2320,21.9754
1164,-0.0718,-0.5042,-2.0030,2.0616,4.0646,19.5884,78.3500,66.2598,22.0599
1176,-0.0756,-0.5044,-2.0726,1.8933,3.9659,19.4762,78.6305,66.3895,22.5010
1188,-0.0786,-0.5152,-2.0241,1.9384,3.9625,19.3928,78.6689,66.5036,22.2639
1200,-0.0834,-0.5339,-2.2260,1.5085,3.7344,19.2290,79.2625,67.2898,22.7776
