cycle,BOTTOM_0_1,BOTTOM_1,BOTTOM_10,BOTTOM_50,LOW_MIDDLE_40,HIGH_MIDDLE_40,TOP_10,TOP_1,TOP_0_1
432,0.0044,0.1270,2.9956,29.6252,26.6296,49.5297,20.8451,2.8151,0.3457
444,0.0039,0.1326,2.9616,29.8160,26.8544,49.5954,20.5886,2.7813,0.3361
456,0.0053,0.1340,3.0079,29.8403,26.8324,49.4777,20.6820,2.7944,0.3351
468,0.0036,0.1327,3.0096,29.6931,26.6834,49.5774,20.7295,2.8321,0.3446
480,0.0042,0.1324,2.9932,29.8683,26.8751,49.6493,20.4825,2.7379,0.3363
492,0.0060,0.1461,3.0852,30.0702,26.9850,49.4835,20.4462,2.7454,0.3416
504,0.0063,0.1448,3.0797,29.8569,26.7772,49.5613,20.5818,2.7549,0.3347
516,0.0052,0.1389,3.0876,30.0192,26.9316,49.5082,20.4726,2.7375,0.3318
528,0.0057,0.1516,3.0763,30.0348,26.9585,49.4447,20.5205,2.7412,0.3348
540,0.0050,0.1405,3.1304,30.2367,27.1063,49.4750,20.2883,2.7127,0.3238
552,0.0070,0.1442,3.0304,29.9202,26.8898,49.3623,20.7175,2.8210,0.3554
564,0.0088,0.1515,3.0763,30.0544,26.9781,49.4278,20.5178,2.7488,0.3226
576,0.0079,0.1553,3.1376,30.1481,27.0106,49.3699,20.4820,2.7292,0.3159
588,0.0054,0.1558,3.1844,30.2117,27.0273,49.4118,20.3765,2.7173,0.3216
600,0.0079,0.1518,3.1150,30.0718,26.9568,49.5204,20.4078,2.6746,0.3175
612,0.0076,0.1598,3.1550,30.0655,26.9106,49.4072,20.5273,2.7688,0.3365
624,0.0070,0.1510,3.1546,30.0556,26.9010,49.3458,20.5986,2.7228,0.3209
636,0.0065,0.1502,3.0965,29.8848,26.7883,49.5942,20.5211,2.7747,0.3389
648,0.0079,0.1597,3.1580,30.0780,26.9200,49.4325,20.4895,2.7427,0.3266
660,0.0067,0.1557,3.1913,30.3367,27.1455,49.3037,20.3596,2.7346,0.3163
672,0.0073,0.1612,3.2404,30.2666,27.0262,49.3781,20.3552,2.7091,0.3234
684,0.0085,0.1658,3.2115,30.1245,26.9130,49.3364,20.5391,2.8100,0.3561
696,0.0072,0.1563,3.1139,30.0135,26.8996,49.6757,20.3108,2.6679,0.3110
708,0.0068,0.1553,3.1582,30.1755,27.0173,49.3873,20.4372,2.7272,0.3251
720,0.0097,0.1607,3.1636,30.2182,27.0546,49.4092,20.3726,2.6955,0.3182
732,0.0101,0.1743,3.2387,30.1537,26.9150,49.5354,20.3109,2.6877,0.3216
744,0.0109,0.1692,3.2003,30.1547,26.9544,49.5303,20.3150,2.6681,0.3097
756,0.0097,0.1765,3.2055,30.1059,26.9004,49.4311,20.4630,2.7926,0.3463
768,0.0106,0.1758,3.2500,30.3239,27.0739,49.2248,20.4513,2.7432,0.3322
780,0.0094,0.1744,3.2565,30.0348,26.7783,49.4692,20.4960,2.7109,0.3244
792,0.0084,0.1748,3.2402,30.1522,26.9120,49.3364,20.5114,2.7448,0.3275
804,0.0107,0.1760,3.2649,30.3118,27.0469,49.2262,20.4621,2.7191,0.3180
816,0.0100,0.1727,3.2590,30.2083,26.9493,49.3785,20.4131,2.6884,0.3234
828,0.0094,0.1746,3.2862,30.1504,26.8642,49.3899,20.4597,2.7918,0.3677
840,0.0108,0.1765,3.2548,30.2904,27.0356,49.5081,20.2015,2.6826,0.3234
852,0.0091,0.1688,3.2703,30.2755,27.0052,49.4965,20.2281,2.6601,0.3109
864,0.0115,0.1808,3.3039,30.3397,27.0357,49.3312,20.3291,2.7194,0.3287
876,0.0114,0.1759,3.2606,30.2760,27.0154,49.2765,20.4475,2.7124,0.3359
888,0.0104,0.1803,3.2616,30.0697,26.8081,49.5152,20.4151,2.7411,0.3251
900,0.0100,0.1704,3.2498,30.2113,26.9615,49.5045,20.2842,2.6805,0.3098
912,0.0106,0.1790,3.2099,30.0760,26.8661,49.4000,20.5240,2.7885,0.3436
924,0.0119,0.1829,3.2431,30.1049,26.8618,49.4548,20.4403,2.7508,0.3295
936,0.0118,0.1882,3.2457,30.0119,26.7661,49.5215,20.4666,2.7186,0.3251
948,0.0138,0.1958,3.3289,30.2595,26.9305,49.4034,20.3372,2.6840,0.3122
960,0.0117,0.1862,3.2864,30.0892,26.8028,49.4400,20.4708,2.7847,0.3353
972,0.0106,0.1794,3.2943,30.0577,26.7634,49.4450,20.4973,2.7757,0.3486
984,0.0119,0.1843,3.3201,30.1445,26.8244,49.4416,20.4139,2.7257,0.3204
996,0.0133,0.1945,3.3429,30.3000,26.9571,49.3773,20.3227,2.7225,0.3415
1008,0.0119,0.1899,3.3398,30.2779,26.9380,49.2633,20.4588,2.7038,0.3255
1020,0.0121,0.1906,3.3188,30.3173,26.9985,49.3479,20.3348,2.7491,0.3235
1032,0.0098,0.1822,3.3145,30.0960,26.7814,49.6074,20.2966,2.6664,0.3129
1044,0.0111,0.1853,3.3332,30.0283,26.6952,49.3388,20.6328,2.7689,0.3381
1056,0.0119,0.1877,3.3470,30.2679,26.9210,49.2319,20.5002,2.8002,0.3380
1068,0.0119,0.1927,3.3238,30.3814,27.0576,49.3306,20.2881,2.6655,0.3077
1080,0.0121,0.1850,3.3503,30.2877,26.9375,49.3356,20.3767,2.7576,0.3322
1092,0.0131,0.1928,3.3501,30.1182,26.7681,49.5806,20.3012,2.6723,0.3215
1104,0.0129,0.1934,3.3148,30.0850,26.7702,49.4575,20.4576,2.7269,0.3190
1116,0.0125,0.1924,3.3262,30.1864,26.8602,49.3044,20.5092,2.7512,0.3365
1128,0.0118,0.1897,3.3266,30.1483,26.8216,49.3189,20.5328,2.7020,0.3205
1140,0.0134,0.1899,3.3109,29.9679,26.6570,49.4008,20.6313,2.7749,0.3339
1152,0.0127,0.1906,3.3301,30.0115,26.6814,49.3131,20.6753,2.7103,0.3185
1164,0.0145,0.1983,3.3520,30.0882,26.7361,49.4291,20.4827,2.6895,0.3163
1176,0.0114,0.1955,3.3492,29.9758,26.6265,49.4540,20.5702,2.7152,0.3207
1188,0.0119,0.1937,3.3639,29.9946,26.6307,49.5782,20.4272,2.7273,0.3288
1200,0.0123,0.1942,3.3294,30.0104,26.6809,49.4910,20.4986,2.6743,0.3127
