cycle,BOTTOM_0_1,BOTTOM_1,BOTTOM_10,BOTTOM_50,LOW_MIDDLE_40,HIGH_MIDDLE_40,TOP_10,TOP_1,TOP_0_1
420,0.0000,0.0000,2.6758,31.2911,28.6153,48.6566,20.0523,2.8372,0.3601
432,0.0000,0.0000,2.6287,31.1410,28.5123,48.8545,20.0045,2.8447,0.3820
444,0.0000,0.0000,2.5934,30.8788,28.2855,48.8245,20.2966,2.8706,0.3562
456,0.0000,0.0000,2.5126,30.8157,28.3031,48.9922,20.1920,2.7934,0.3576
468,0.0000,0.0000,2.5427,31.0252,28.4825,48.7690,20.2058,2.8912,0.3727
480,0.0000,0.0000,2.5808,30.7308,28.1500,48.9292,20.3401,2.8106,0.3679
492,0.0000,0.0000,2.4978,30.7421,28.2442,48.8371,20.4208,2.8714,0.3447
504,0.0000,0.0000,2.3838,30.9842,28.6004,48.9838,20.0320,2.8093,0.3614
516,0.0000,0.0000,2.4444,30.4260,27.9816,48.9662,20.6077,2.8719,0.3567
528,0.0000,0.0000,2.4562,30.5755,28.1193,49.0448,20.3797,2.9640,0.4114
540,0.0000,0.0000,2.3670,30.5497,28.1827,49.1806,20.2697,2.7989,0.3567
552,0.0000,0.0000,2.4713,30.7691,28.2979,48.9997,20.2312,2.8717,0.3677
564,0.0000,0.0000,2.4071,30.7544,28.3474,49.0316,20.2139,2.8319,0.3601
576,0.0000,0.0000,2.3552,30.5675,28.2124,49.1122,20.3203,2.9067,0.3830
588,0.0000,0.0000,2.3943,30.6418,28.2475,48.8552,20.5030,2.8987,0.3793
600,0.0000,0.0000,2.3435,30.5278,28.1843,49.1230,20.3492,2.9562,0.3810
612,0.0000,0.0000,2.2654,30.2727,28.0073,49.1150,20.6123,2.9330,0.4095
624,0.0000,0.0000,2.2294,30.0315,27.8021,49.0749,20.8936,3.0795,0.5351
636,0.0000,0.0000,2.3082,30.5217,28.2135,49.1119,20.3664,2.9047,0.3741
648,0.0000,0.0000,2.1677,29.8169,27.6492,49.3752,20.8079,2.8947,0.3549
660,0.0000,0.0000,2.0791,29.7157,27.6366,49.2873,20.9970,3.0111,0.3686
672,0.0000,0.0000,2.0037,29.3150,27.3113,49.4271,21.2579,3.0939,0.4734
684,0.0000,0.0000,2.0874,29.7748,27.6875,49.2275,20.9977,3.0109,0.3832
696,0.0000,0.0000,2.0466,29.6444,27.5977,49.3712,20.9844,2.9628,0.3685
708,0.0000,0.0000,2.1195,29.8057,27.6862,48.9936,21.2008,3.0655,0.4111
720,0.0000,0.0000,1.9765,29.4726,27.4961,49.4036,21.1238,3.0430,0.3961
732,0.0000,0.0000,1.8840,29.3060,27.4220,49.3853,21.3087,3.1149,0.4548
744,0.0000,0.0000,1.8537,29.1776,27.3240,49.3914,21.4310,3.1941,0.4306
756,0.0000,0.0000,1.7683,28.9085,27.1402,49.7486,21.3429,3.1107,0.4525
768,0.0000,0.0000,1.8447,29.3764,27.5317,49.2563,21.3672,3.2141,0.4720
780,0.0000,0.0000,1.7981,29.0193,27.2212,49.6427,21.3380,3.0840,0.4520
792,0.0000,0.0000,1.7706,29.2950,27.5244,49.3015,21.4035,3.1671,0.5347
804,0.0000,0.0000,1.7342,29.2589,27.5247,49.6043,21.1368,3.1168,0.4318
816,0.0000,0.0000,1.6609,28.9311,27.2701,49.9178,21.1512,3.0453,0.4148
828,0.0000,0.0000,1.6070,28.7671,27.1601,49.6881,21.5448,3.0820,0.3825
840,0.0000,0.0000,1.6601,28.8973,27.2373,49.4560,21.6467,3.1500,0.4161
852,0.0000,0.0000,1.5772,28.6696,27.0924,49.8422,21.4882,3.0554,0.3917
864,0.0000,0.0000,1.6082,28.9157,27.3074,49.7299,21.3545,3.0858,0.4125
876,0.0000,0.0000,1.4882,28.6993,27.2111,49.9916,21.3091,3.0798,0.4043
888,0.0000,0.0000,1.6228,28.7661,27.1432,49.7937,21.4403,3.1185,0.3861
900,0.0000,0.0000,1.4452,28.6056,27.1604,49.7898,21.6046,3.1842,0.4446
912,0.0000,0.0000,1.4234,28.3129,26.8896,49.8972,21.7898,3.1439,0.4193
924,0.0000,0.0000,1.3753,28.2992,26.9239,49.9701,21.7307,3.1679,0.4227
936,0.0000,0.0000,1.4968,28.5749,27.0781,49.7312,21.6939,3.1506,0.4114
948,0.0000,0.0000,1.4894,28.5539,27.0645,50.0084,21.4376,3.1393,0.4056
960,0.0000,0.0000,1.4185,28.2480,26.8295,49.9581,21.7939,3.1690,0.4001
972,0.0000,0.0000,1.2563,27.9686,26.7123,49.8476,22.1838,3.3016,0.4645
984,0.0000,0.0000,1.1836,27.9423,26.7587,50.2110,21.8467,3.1829,0.4349
996,0.0000,0.0000,1.4753,28.4579,26.9826,49.7079,21.8341,3.1898,0.4443
1008,0.0000,0.0000,1.2292,28.0506,26.8214,50.1528,21.7965,3.1720,0.4360
1020,0.0000,0.0000,1.1158,27.8642,26.7483,50.2032,21.9327,3.1401,0.3890
1032,0.0000,0.0000,1.1737,27.8594,26.6858,50.1852,21.9554,3.1997,0.4195
1044,0.0000,0.0000,1.0772,27.9514,26.8742,50.3798,21.6688,3.0956,0.3967
1056,0.0000,0.0000,1.1974,28.1429,26.9455,50.0791,21.7779,3.2681,0.4779
1068,0.0000,0.0000,1.1041,27.9919,26.8878,50.0394,21.9687,3.2218,0.4110
1080,0.0000,0.0000,1.0901,27.3342,26.2441,49.9934,22.6724,3.4195,0.5197
1092,0.0000,0.0000,0.9936,27.3234,26.3298,50.2563,22.4203,3.3067,0.4239
1104,0.0000,0.0000,1.0962,27.7990,26.7027,50.2895,21.9115,3.1499,0.4151
1116,0.0000,0.0000,0.9279,27.1145,26.1866,50.3539,22.5316,3.3165,0.4275
1128,0.0000,0.0000,0.8445,27.2237,26.3793,50.0202,22.7561,3.5092,0.6055
1140,0.0000,0.0000,0.9514,27.2864,26.3350,50.1207,22.5929,3.4384,0.4676
1152,0.0000,0.0000,0.9600,27.4891,26.5291,50.0742,22.4367,3.4147,0.4523
1164,0.0000,0.0000,0.9019,27.0747,26.1728,50.2613,22.6640,3.3414,0.4243
1176,0.0000,0.0000,0.6566,26.8466,26.1899,50.6448,22.5086,3.2868,0.4440
1188,0.0000,0.0000,0.7980,26.9747,26.1767,50.5071,22.5182,3.2422,0.4201
1200,0.0000,0.0000,0.6581,26.6302,25.9720,50.6746,22.6952,3.3408,0.4507
