cycle,BOTTOM_0_1,BOTTOM_1,BOTTOM_10,BOTTOM_50,LOW_MIDDLE_40,HIGH_MIDDLE_40,TOP_10,TOP_1,TOP_0_1
612,0.0001,0.1057,2.2979,22.8343,20.5364,44.3885,32.7773,12.0840,4.8333
624,0.0051,0.1224,2.3187,22.9202,20.6015,44.2295,32.8503,12.1881,4.8407
636,0.0028,0.1096,2.2735,22.5212,20.2478,44.3737,33.1051,12.2286,4.8242
648,0.0018,0.1118,2.3239,22.7325,20.4085,44.1368,33.1307,12.3465,4.8634
660,0.0045,0.1256,2.3445,22.5638,20.2193,44.1631,33.2731,12.3517,4.9385
672,0.0058,0.1216,2.3507,22.8032,20.4524,43.9596,33.2372,12.4291,4.9289
684,0.0062,0.1238,2.3570,22.7599,20.4028,44.1213,33.1188,12.4139,4.9628
696,0.0035,0.1180,2.3245,22.8078,20.4834,44.0195,33.1727,12.4664,4.9789
708,0.0053,0.1334,2.3986,22.8276,20.4291,44.0538,33.1185,12.4647,4.9948
720,0.0072,0.1326,2.3779,22.7901,20.4122,43.9803,33.2296,12.6133,5.0630
732,0.0051,0.1246,2.3661,22.9537,20.5876,43.7235,33.3227,12.6304,5.0389
744,0.0005,0.1180,2.3741,22.9835,20.6094,43.7519,33.2647,12.6080,5.0811
756,0.0031,0.1179,2.3617,22.8759,20.5141,43.7673,33.3568,12.7548,5.1586
768,0.0056,0.1293,2.3567,22.8889,20.5321,43.5769,33.5342,12.8348,5.1894
780,0.0050,0.1340,2.4468,23.0084,20.5616,43.6669,33.3247,12.8894,5.1775
792,0.0031,0.1228,2.3893,22.9147,20.5254,43.7009,33.3844,12.9274,5.1797
804,0.0037,0.1241,2.3855,22.9744,20.5888,43.6751,33.3505,12.9809,5.1712
816,0.0063,0.1290,2.3867,22.7316,20.3449,43.6602,33.6082,13.0716,5.1959
828,0.0044,0.1264,2.3745,22.7800,20.4055,43.5457,33.6743,13.1355,5.2455
840,0.0062,0.1289,2.3607,22.7043,20.3436,43.7204,33.5752,13.1827,5.2526
852,0.0064,0.1270,2.3754,22.7644,20.3890,43.7679,33.4677,13.2268,5.2905
864,0.0060,0.1275,2.3860,22.9907,20.6048,43.4416,33.5677,13.2513,5.2860
876,0.0056,0.1274,2.4145,23.0144,20.5999,43.3658,33.6198,13.3227,5.3133
888,0.0067,0.1326,2.3944,22.8867,20.4924,43.5193,33.5940,13.3498,5.4065
900,0.0084,0.1399,2.4221,22.9038,20.4817,43.3921,33.7042,13.3533,5.3828
912,0.0062,0.1341,2.3628,22.6973,20.3345,43.5723,33.7305,13.4477,5.4047
924,0.0069,0.1274,2.3762,22.6463,20.2701,43.6225,33.7312,13.5491,5.4117
936,0.0063,0.1290,2.4263,22.8625,20.4363,43.4664,33.6711,13.5186,5.4340
948,0.0069,0.1322,2.3934,22.8600,20.4666,43.3199,33.8201,13.6540,5.4707
960,0.0065,0.1364,2.4402,22.8124,20.3722,43.2201,33.9675,13.6901,5.4619
972,0.0092,0.1407,2.4839,22.8966,20.4127,43.3217,33.7817,13.6844,5.5027
984,0.0053,0.1365,2.4634,22.9954,20.5320,43.2002,33.8044,13.8355,5.5344
996,0.0048,0.1307,2.4181,23.0378,20.6197,43.2371,33.7250,13.8307,5.5782
1008,0.0072,0.1339,2.4038,22.8817,20.4780,43.3241,33.7941,13.8239,5.5773
1020,0.0057,0.1271,2.4000,22.8731,20.4731,43.2739,33.8530,13.9343,5.6066
1032,0.0060,0.1313,2.3981,22.7822,20.3841,43.3862,33.8316,13.9347,5.6005
1044,0.0080,0.1373,2.4279,22.9118,20.4840,42.9603,34.1279,14.0980,5.6660
1056,0.0064,0.1383,2.4522,22.6626,20.2104,43.1910,34.1464,14.1773,5.6711
1068,0.0068,0.1351,2.4255,22.6060,20.1806,42.9800,34.4140,14.2323,5.7298
1080,0.0091,0.1324,2.4314,22.7087,20.2773,42.8844,34.4069,14.2795,5.7262
1092,0.0093,0.1436,2.4292,22.6410,20.2118,43.0453,34.3137,14.3884,5.7295
1104,0.0076,0.1411,2.4418,22.7436,20.3018,42.9474,34.3090,14.3569,5.7507
1116,0.0083,0.1454,2.4446,22.7185,20.2738,42.7490,34.5325,14.4060,5.8639
1128,0.0082,0.1417,2.4646,22.7214,20.2568,42.9384,34.3402,14.4862,5.8123
1140,0.0082,0.1421,2.4241,22.7792,20.3551,42.9190,34.3018,14.5066,5.8385
1152,0.0086,0.1323,2.4145,22.6777,20.2632,43.1337,34.1886,14.5759,5.8623
1164,0.0079,0.1378,2.4565,22.9242,20.4677,42.9705,34.1053,14.5377,5.8597
1176,0.0066,0.1404,2.4431,22.8791,20.4361,42.8917,34.2292,14.6546,5.8917
1188,0.0089,0.1371,2.4548,22.8981,20.4433,42.8225,34.2794,14.6358,5.8970
1200,0.0082,0.1408,2.4536,22.8100,20.3564,42.8168,34.3732,14.7607,5.9143
